howfundId,tejId,FRId,FCId,FDId
howF3063,PIZ03,,PIMCEE,PIZ03
howF3064,PIZ04,,PIMCEEU,PIZ04
howF3065,PIZ05,,PIMERH,PIZ05
howF3066,PIZ06,,PIMERHU,PIZ06
howF3067,PIZ07,,PIMTEP,PIZ07
howF3068,PIZ08,,PIMTEPU,PIZ08
howF3069,PIZ13,,PIMARH,PIZ13
howF3070,PIZ14,,PIMARHU,PIZ14
howF3071,PIZ15,,PIMJPE,PIZ15
howF3072,PIZ16,,PIMJPEU,PIZ16
howF3073,PIZ21,,PIMUSYA2,PIZ21
howF3074,PIZ24,,PIMUSYUA2,PIZ24
howF3075,PIZ25,,PIMAME,PIZ25
howF3076,PIZ26,,PIMAMEU,PIZ26
howF3077,PIZ27,,PIMEEE,PIZ27
howF3078,PIZ28,,PIMEEEU,PIZ28
howF3079,PIZ33,,PIMUSM,PIZ33
howF3080,PIZ34,,PIMUSMU,PIZ34
howF3081,PIZ39,,PIMUSYAXD,PIZ43
howF3082,PIZ40,,PIMSTIA2,PIZ40
howF3083,PIZ41,,PIMSTIUA2,PIZ42
howF3084,PIZ43,,PIMSTIAXD,PIZ41
howF3085,PIZ45,,PIMSTIB2,PIZ67
howF3086,PIZ46,,PIMSTIBXD,PIZ68
howF3087,PIZ48,,PIMUSYB2,PIZ70
howF3088,PIZ49,,PIMUSYBXD,PIZ71
howF3089,PIZ51,,PIMAMEB,PIZ44
howF3090,PIZ52,,PIMCEEB,PIZ45
howF3091,PIZ53,,PIMCEEUB,PIZ46
howF3092,PIZ54,,PIMEEEB,PIZ47
howF3093,PIZ55,,PIMEEEUB,PIZ48
howF3094,PIZ56,,PIMELEB,PIZ49
howF3095,PIZ57,,PIMERHB,PIZ50
howF3096,PIZ58,,PIMERHUB,PIZ51
howF3097,PIZ61,,PIMJPEB,PIZ54
howF3098,PIZ62,,PIMTEPB,PIZ55
howF3099,PIZ63,,PIMTEPUB,PIZ56
howF3100,PIZ67,,PIMUSMB,PIZ61
howF3101,PIZ68,,PIMUSMUB,PIZ60
howF3102,PIZ74,,PIMSTIUAXD,PIZ74
howF3103,PIZ78,,PIMGHYA2,PIZ80
howF3104,PIZ79,,PIMGHYAXD,PIZ78
howF3105,PIZ80,,PIMGHYB2,PIZ81
howF3106,PIZ81,,PIMGHYBXD,PIZ82
howF3107,PIZ82,,PIMGHYUA2,PIZ79
howF3108,PIZ88,,PIMEME,PIH07
howF3109,PIZ89,,PIMEMEB,PIH08
howF3110,PIZ90,,PIMEMEU,PIZ87
howF3111,PIZ91,,PIMEMEUB,PIZ88
howF3112,PIZ92,,PIMPE,PIZ89
howF3113,PIZ93,,PIMPEB,PIZ90
howF3114,PIZ97,,PIMPEU,PIZ91
howF3115,PIZ98,,PIMUSD,PIZ97
howF3116,PIZ99,,PIMUSDU,PIZ99
howF3117,PIZA0,,PIMUSDB,PIZ98
howF3118,PIZA1,,PIMUABA2,PIZ93
howF3119,PIZA2,,PIMUABUA2,PIZ94
howF3120,PIZA3,,PIMUABAXD,PIZ92
howF3121,PIZA4,,PIMUABB2,PIZ95
howF3122,PIZA5,,PIMUABBXD,PIZ96
howF3123,PIZA6,,PIMEMBA2,PIZA4
howF3124,PIZA7,,PIMEMBUA2,PIZA6
howF3125,PIZA8,,PIMEMBB2,PIZA5
howF3126,PIZA9,,PIMEMBUB2,PIZA7
howF3127,PIZB0,,PIMEPL,PIZA0
howF3128,PIZB1,,PIMEPLU,PIZA2
howF3129,PIZB2,,PIMEPLB,PIZA1
howF3130,PIZB3,,PIMEPLUB,PIZA3
howF3131,PIZB4,,PIMEMBAXD,PIZA8
howF3132,PIZB5,,PIMEMBBXD,PIZA9
howF3133,PIZB6,,PIMGEC,PIZB3
howF3134,PIZB7,,PIMGECU,PIZB5
howF3135,PIZB8,,PIMGECB,PIZB4
howF3136,PIZB9,,PIMCEAUSD,PIZB0
howF3137,PIZC0,,PIMCEAEUR,PIZB2
howF3138,PIZC1,,PIMCEBUSD,PIZB1
howF3139,PIZC2,,PIMEMBLCAUSD,PIZB6
howF3140,PIZC3,,PIMEMBLCAEUR,PIZB7
howF3141,PIZC4,,PIMEMBLCAXD,PIZB8
howF3142,PIZC5,,PIMEMBLCBXD,PIZB9
howF3143,PIZC6,,PIMCEIUSD,
howF3144,PIZC7,,PIMCEIEUR,
howF3145,PIZC8,,PIMJPEI,
howF3146,PIZC9,,PIMJPEUI,
howF3147,PIZD0,,PIMPEI,
howF3148,PIZD1,,PIMPEUI,
howF3149,PIZD2,,PIMUSDI,
howF3150,PIZD3,,PIMUABI2,
howF3151,PIZD4,,PIMUABUI2,
howF3152,PIZD5,,PIMUSMI,
howF3153,PIZD6,,PIMUSMUI,
howF3154,PIZD7,,PIMARHI,
howF3155,PIZD8,,PIMARHUI,
howF3156,PIZD9,,PIMUSYI2,
howF3157,PIZE0,,PIMUSYUI2,
howF3158,PIZE1,,PIMAMEI,
howF3159,PIZE2,,PIMAMEUI,
howF3160,PIZE3,,PIMCEEI,
howF3161,PIZE4,,PIMCEEUI,
howF3162,PIZE5,,PIMSTII2,
howF3163,PIZE6,,PIMSTIUI2,
howF3164,PIZE7,,PIMEMEI,
howF3165,PIZE8,,PIMEMEUI,
howF3166,PIZE9,,PIMEMBI2,
howF3167,PIZF0,,PIMEMBUI2,
howF3168,PIZF1,,PIMEMBLCIEUR,
howF3169,PIZF2,,PIMEEEI,
howF3170,PIZF3,,PIMEEEUI,
howF3171,PIZF4,,PIMTEPI,
howF3172,PIZF5,,PIMTEPUI,
howF3173,PIZF6,,PIMERHI,
howF3174,PIZF7,,PIMERHUI,
howF3175,PIZF8,,PIMEPLI,
howF3176,PIZF9,,PIMEPLUI,
howF3177,PIZG0,,PIMELEI,
howF3178,PIZG1,,PIMELEUI,
howF3179,PIZG2,,PIMGECI,
howF3180,PIZG3,,PIMGECUI,
howF3181,PIZG4,,PIMGHYI2,
howF3182,PIZG5,,PIMGHYUI2,
howF3183,PIZG6,,PIMUABZIASD,PIZM2
howF3184,PIZG7,,PIMUABAIASD,PIZM1
howF3185,PIZG8,,PIMUABZIBSD,
howF3186,PIZG9,,PIMUABAIBSD,
howF3187,PIZH0,,PIMUSYZIASD,PIZD3
howF3188,PIZH1,,PIMUSYAIASD,PIZD2
howF3189,PIZH2,,PIMUSYZIBSD,PIZD5
howF3190,PIZH3,,PIMUSYAIBSD,PIZD4
howF3191,PIZH4,,PIMSTIZIASD,PIZC5
howF3192,PIZH5,,PIMSTIAIASD,PIZC4
howF3193,PIZH6,,PIMSTIZIBSD,PIZC7
howF3194,PIZH7,,PIMSTIAIBSD,PIZC6
howF3195,PIZH8,,PIMEMBZIASD,PIZD7
howF3196,PIZH9,,PIMEMBAIASD,PIZD6
howF3197,PIZI0,,PIMEMBZIBSD,PIZD9
howF3198,PIZI1,,PIMEMBAIBSD,PIZD8
howF3199,PIZI2,,PIMGHYZIASD,PIZC1
howF3200,PIZI3,,PIMGHYAIASD,PIZC0
howF3201,PIZI4,,PIMGHYZIBSD,PIZC3
howF3202,PIZI5,,PIMGHYAIBSD,PIZC2
howF3203,PIZI6,,PIMTEPH,PIZE0
howF3204,PIZI7,,PIMEPLH,PIZE1
howF3205,PIZI8,,PIMCEU2USD,PIZE9
howF3206,PIZI9,,PIMJPEU2,PIZL3
howF3207,PIZJ1,,PIMPEU2,PIZK4
howF3208,PIZJ2,,PIMUSDU2,PIZK8
howF3209,PIZJ3,,PIMUABU2,PIZF9
howF3210,PIZJ4,,PIMUABUXD,PIZG0
howF3211,PIZJ5,,PIMUSMU2,PIZF0
howF3212,PIZJ6,,PIMUSMUU2,PIZF1
howF3213,PIZJ7,,PIMUSYU2,PIZE5
howF3214,PIZJ8,,PIMUSYUXD,PIZE6
howF3215,PIZJ9,,PIMUSYZIUSD,PIZF2
howF3216,PIZK1,,PIMUSYAIUSD,PIZF3
howF3217,PIZK2,,PIMAMEU2,PIZL4
howF3218,PIZK3,,PIMCEEU2,PIZL5
howF3219,PIZK4,,PIMCEEUU2,PIZL6
howF3220,PIZK5,,PIMSTIU2,PIZE7
howF3221,PIZK6,,PIMSTIUXD,PIZE8
howF3222,PIZK7,,PIMEMEU2,PIZL7
howF3223,PIZK8,,PIMEMEUU2,PIZL8
howF3224,PIZK9,,PIMEMBU2,PIZF4
howF3225,PIZL1,,PIMEMBUU2,PIZF5
howF3226,PIZL2,,PIMEMBUXD,PIZF6
howF3227,PIZL3,,PIMEMBLCUXD,PIZL2
howF3228,PIZL4,,PIMEEEU2,PIZK5
howF3229,PIZL5,,PIMEEEUU2,PIZK6
howF3230,PIZL6,,PIMTEPU2,PIZK9
howF3231,PIZL7,,PIMTEPU2H,PIZL1
howF3232,PIZL8,,PIMTEPUU2,PIZL0
howF3233,PIZL9,,PIMERHU2,PIZL9
howF3234,PIZM1,,PIMERHUU2,PIZM0
howF3235,PIZM2,,PIMEPLT,PIZH6
howF3236,PIZM3,,PIMEPLTH,PIZH8
howF3237,PIZM4,,PIMEPLUT,PIZH7
howF3238,PIZM5,,PIMEPLU2,PIZE2
howF3239,PIZM6,,PIMEPLU2H,PIZE4
howF3240,PIZM7,,PIMEPLUU2,PIZE3
howF3241,PIZM8,,PIMELET,PIZG7
howF3242,PIZM9,,PIMELEU2,
howF3243,PIZN0,,PIMGECT,
howF3244,PIZN1,,PIMGECU2,PIZK7
howF3245,PIZN2,,PIMGHYT2,PIZI2
howF3246,PIZN3,,PIMGHYTXD,PIZI3
howF3247,PIZN4,,PIMGHYZITSD,PIZI5
howF3248,PIZN5,,PIMGHYAITSD,PIZI4
howF3249,PIZN6,,PIMGHYU2,PIZF7
howF3250,PIZN7,,PIMGHYUXD,PIZF8
howF3251,PIZN8,,PIMSTIT2,PIZI8
howF3252,PIZN9,,PIMSTITXD,PIZI9
howF3253,PIZO0,,PIMSTIZITSD,PIZJ1
howF3254,PIZO1,,PIMSTIAITSD,PIZJ0
howF3255,PIZO2,,PIMEMET,PIZH4
howF3256,PIZO3,,PIMEMEUT,PIZH5
howF3257,PIZO4,,PIMEMBT2,PIZG8
howF3258,PIZO5,,PIMEMBUT2,PIZG9
howF3259,PIZO6,,PIMEMBTXD,PIZH0
howF3260,PIZO7,,PIMEMBZITSD,PIZH2
howF3261,PIZO8,,PIMEMBAITSD,PIZH1
howF3262,PIZO9,,PIMEMBLCTXD,PIZH3
howF3263,PIZP0,,PIMEEET,PIZG5
howF3264,PIZP1,,PIMEEEUT,PIZG6
howF3265,PIZP2,,PIMTEPT,PIZJ2
howF3266,PIZP3,,PIMTEPTH,PIZJ4
howF3267,PIZP4,,PIMTEPUT,PIZJ3
howF3268,PIZP5,,PIMERHT,PIZH9
howF3269,PIZP6,,PIMERHUT,PIZI0
howF3270,PIZP7,,PIMCETUSD,PIZG4
howF3271,PIZP8,,PIMJPET,PIZI6
howF3272,PIZP9,,PIMPET,PIZI7
howF3273,PIZQ0,,PIMUSDT2,PIZJ7
howF3274,PIZQ1,,PIMUABT2,PIZJ5
howF3275,PIZQ2,,PIMUABTXD,PIZJ6
howF3276,PIZQ3,,PIMUSMT,PIZJ8
howF3277,PIZQ4,,PIMUSMUT,PIZJ9
howF3278,PIZQ5,,PIMUSYT2,PIZK0
howF3279,PIZQ6,,PIMUSYTXD,PIZK1
howF3280,PIZQ7,,PIMUSYZITSD,PIZK3
howF3281,PIZQ8,,PIMUSYAITSD,PIZK2
howF3282,PIZQ9,,PIMAMET,PIZG1
howF3283,PIZR0,,PIMCEET,PIZG2
howF3284,PIZR1,,PIMCEEUT,PIZG3
howF3285,PIZR2,,PIMSTIZIUSD,PIZM5
howF3286,PIZR3,,PIMSTIAIUSD,PIZM4
howF3287,PIZR4,,PIMEMBZIUSD,PIZM9
howF3288,PIZR5,,PIMEMBAIUSD,PIZM8
howF3289,PIZR6,,PIMGHYZIUSD,PIZM7
howF3290,PIZR7,,PIMGHYAIUSD,PIZM6
howF3291,PLZ01,,BAGF,PLZ01
howF3292,PLZ06,36004,BHBF,PLZ06
howF3293,PLZ08,,BGRF,PLZ08
howF3294,PLZ09,,LAM,PLZ09
howF3295,PLZ10,,BEEF,PLZ10
howF3296,PLZ11,36020,HBPF,PLZ11
howF3297,PLZ14,36017,HBHKF,PLZ14
howF3298,PLZ15,36024,HYBF,PLZ15
howF3299,PLZ17,,NEURO,PLZ17
howF3300,PLZ18,36014,HBAF,PLZ18
howF3301,PLZ19,36032,KOREA,PLZ19
howF3302,PLZ26,36019,HBHKFU,PLZ26
howF3303,PLZ29,,BAGFU,PLZ29
howF3304,PLZ31,36031,HYBFU,PLZ31
howF3305,PLZ33,,LAMU,PLZ33
howF3306,PLZ34,,NEUROU,PLZ34
howF3307,PLZ35,36005,BHBFU,PLZ35
howF3308,PLZ41,,BEEFU,PLZ41
howF3309,PLZ42,,BGRFU,PLZ42
howF3310,PLZ45,36027,HYBFM,PLZ45
howF3311,PLZ46,36001,HYBFUH,PLZ46
howF3312,PLZ51,,EBETI,PLZ49
howF3313,PLZ53,36011,GEMS,PLZ07
howF3314,PLZ54,36013,GEMSU,PLZ32
howF3315,PLZ56,36003,BATBDIV,PLZ55
howF3316,PLZ57,36002,BATB,PLZ54
howF3317,PLZ58,,BAGFGBP,PLH08
howF3318,PLZ59,55003,BAUAA,PLZ58
howF3319,PLZ60,55002,BASAA,PLZ57
howF3320,PLZ61,55001,BAEAA,PLZ56
howF3321,PLZ62,,BARUSS_CAPT,PLZ59
howF3322,PLZ63,,EMACC,PLZ60
howF3323,PLZ64,,EMINC,PLH33
howF3324,PLZ65,,EMACCU,PLZ61
howF3325,PLZ66,,EMINCU,PLH34
howF3326,PLZ67,36023,HBPFU,PLZ30
howF3327,PLZ68,,HBPFU-CI,PLZ65
howF3328,PLZ69,36029,HYBFMHCAD,PLZ71
howF3329,PLZ70,36030,HYBFMHNZD,PLZ72
howF3330,PLZ71,36028,HYBFMHAUD,PLZ70
howF3331,PLZ72,,HYBF-CI,PLZ68
howF3332,PLZ73,,HYBFU-CI,PLZ69
howF3333,PLZ74,,GEMS-CI,PLZ66
howF3334,PLZ75,,GEMSU-CI,PLZ67
howF3335,PLZ76,,EMINC-CI,PLZ63
howF3336,PLZ77,,EMINCU-CI,PLZ64
howF3337,PLZ78,36025,HYBFC,PLZ73
howF3338,PLZ79,,HYBFGH,PLZ74
howF3339,PLZ80,,EMINCGH,PLZ75
howF3340,PLZ81,,HBPF-CI,PLZ76
howF3341,PLZ82,,BEEF-CI,PLZ77
howF3342,PLZ83,,BEEFGBP-CI,PLZ78
howF3343,PLZ84,,EBAUA,PLZ79
howF3344,PLZ85,36022,HBPFHAUD,PLZ82
howF3345,PLZ86,36012,GEMSGBP,PLH01
howF3346,PLZ87,,BEEFGBP,PLZ80
howF3347,PLZ88,36018,HBHKFGBP,PLZ85
howF3348,PLZ89,36016,HBAFGBP,PLZ83
howF3349,PLZ90,36015,HBAFAUD,PLZ84
howF3350,PLZ91,36021,HBPFGBP,PLZ81
howF3351,PLZ92,55006,GEAUA,PLZ86
howF3352,PLZ93,,GERIA,PLZ89
howF3353,PLZ94,55004,EGERM,PLZ87
howF3354,PLZ95,55007,GERMA,PLZ88
howF3355,PLZ96,55005,GAHUA,PLZ90
howF3356,POZ01,16004,IE00B05KX503,RGM01
howF3357,POZ02,16005,IE00B05KX610,RGM02
howF3358,POZ03,16013,IE00B05KX727,RGM03
howF3359,POZ04,16007,IE00B05KX834,RGM04
howF3360,POZ05,16008,IE00B1FRPP29,RGM07
howF3361,POZ06,16002,IE0003508359,RGM05
howF3362,POZ07,16003,IE0032129094,RGM06
howF3363,POZ08,16012,IE00B9LBKJ32,RGM10
howF3364,POZ09,16006,IE00B9LCLS21,RGM08
howF3365,POZ10,16011,IE00B9LB7V43,RGM09
howF3366,POZ11,16009,IE00B643SZ75,RGM13
howF3367,POZ12,,IE00B6TGKF51,RGM12
howF3368,POZ15,16010,IE00B931T832,RGM15
howF3369,POZ16,16001,IE0002361404,RGM16
howF3370,POZ17,,IE00BQ1TBK46,RGM17
howF3371,POZ18,,IE00BQ1TBM69,RGM18
howF3372,POZ19,,IE00BQ1TBP90,RGM19
howF3373,POZ20,,IE00BQ1TBR15,RGM20
howF3374,PTZ01,62003,LU0101692753,PIC08
howF3375,PTZ02,62005,LU0112497440,PIC03
howF3376,PTZ03,62024,LU0188501331,PIC06
howF3377,PTZ04,62011,LU0255980673,PIC02
howF3378,PTZ05,62004,LU0104885248,PIC01
howF3379,PTZ06,62026,LU0217138725,PIC05
howF3380,PTZ07,62009,LU0255977539,PIC04
howF3381,PTZ08,62010,LU0255978859,PIC07
howF3382,PTZ09,62031,LU0280434068,PIC09
howF3383,PTZ10,62012,LU0256842575,PIC14
howF3384,PTZ11,62014,LU0372506948,PIC15
howF3385,PTZ12,62028,LU0256846568,PIC16
howF3386,PTZ13,62029,LU0270905242,PIC17
howF3387,PTZ14,62023,LU0176901758,PIC12
howF3388,PTZ15,62008,LU0255975913,PIC13
howF3389,PTZ16,62007,LU0131725367,PIC10
howF3390,PTZ17,62006,LU0131719634,PIC11
howF3391,PTZ18,62025,LU0190162189,PIC19
howF3392,PTZ19,62027,LU0248320581,PIC22
howF3393,PTZ20,62040,LU0248320821,PIC20
howF3394,PTZ21,62042,LU0256845677,PIC21
howF3395,PTZ22,62015,LU0385405997,PIC18
howF3396,PTZ23,62019,LU0552611484,PIC23
howF3397,PTZ24,62017,LU0503635541,PIC26
howF3398,PTZ25,62001,LU0503634734,PIC24
howF3399,PTZ26,62018,LU0503635624,PIC27
howF3400,PTZ27,62016,LU0503635038,PIC25
howF3401,PTZ28,62039,LU0990119041,PIC28
howF3402,PTZ29,62002,LU0998210602,PIC29
howF3403,PTZ30,62041,LU0340558583,PIC30
howF3404,PTZ31,62013,LU0340559805,PIC31
howF3405,PTZ32,62036,LU0133807916,PIC32
howF3406,PTZ33,62043,LU0592898299,PIC33
howF3407,PTZ34,62020,LU1112798613,PIC34
howF3408,PTZ35,62021,LU1112798969,PIC35
howF3409,PTZ36,62033,LU0650147696,PIC36
howF3410,PTZ37,62022,LU1147738592,PIC37
howF3411,PTZ38,62037,LU0725972656,PIC39
howF3412,PTZ39,62044,LU0725972490,PIC40
howF3413,PTZ40,62035,LU0725971096,PIC38
howF3414,PTZ41,62038,LU0725973464,PIC41
howF3415,PTZ42,62034,LU0725970874,PIC42
howF3416,PTZ43,62030,LU0280431049,PIC43
howF3417,PTZ44,62032,LU0280435461,PIC44
howF3418,PTZ45,62045,LU0175074516,PIC45
howF3419,PYZ02,,IEMAG,PYZ02
howF3420,PYZ30,,IUSEG,PYZ30
howF3421,PYZ31,,IUSCG,PYZ31
howF3422,PYZ32,,IEEQG,PYZ32
howF3423,PYZ33,,IEEGG,PYZ33
howF3424,PYZ34,,IEECG,PYZ34
howF3425,PYZ35,,IESCG,PYZ35
howF3426,PYZ36,,IUKEG,PYZ36
howF3427,PYZ37,,IITEG,PYZ37
howF3428,PYZ39,,IJAEG,PYZ39
howF3429,PYZ40,,IJSCG,PYZ40
howF3430,PYZ41,,IEMKG,PYZ41
howF3431,PYZ44,,IUDBG,PYZ44
howF3432,PYZ45,,IASBG,PYZ45
howF3433,PYZ46,,IGLBG,PYZ46
howF3434,PYZ47,,IEUBG,PYZ47
howF3435,PYZ48,,IHGBG,PYZ48
howF3436,PYZ49,,IEMDG,PYZ49
howF3437,PYZ50,,IESTG,PYZ50
howF3438,PYZ51,,ILAMG,PYZ51
howF3439,PYZ52,,IEBOG,PYZ52
howF3440,PYZ55,,IHKEG,PYZ55
howF3441,PYZ56,,IASBJ,PYZ56
howF3442,PYZ57,,IEMDJ,PYZ57
howF3443,PYZ58,,KEMDG,PYZ58
howF3444,PYZ60,,IEHIG,PYZ60
howF3445,PYZ61,,IEMEG,PYZ61
howF3446,PYZ64,,IEULD,PYZ64
howF3447,PYZ65,,IUSLD,PYZ65
howF3448,PYZ66,,KEMDJ,PYZ66
howF3449,PYZ97,,IKOEG,PYZ97
howF3450,PYZA1,,IEEAG,PYZC2
howF3451,PYZA3,,ISWEG,PYZC6
howF3452,PYZA4,,ISSMG,PYZC5
howF3453,PYZAA,,KUDBC,
howF3454,PYZAB,,KUDBF,
howF3455,PYZAH,,AUSEF,
howF3456,PYZAK,,KUSEF,
howF3457,PYZAM,,IUSCF,
howF3458,PYZAP,,KUMCF,
howF3459,PYZAS,,AUMCF,
howF3460,PYZAU,,IGSCF,
howF3461,PYZAZ,,KGCBF,
howF3462,PYZBE,,KHGBF,
howF3463,PYZBJ,,KGPSF,
howF3464,PYZBL,,AGEYF,
howF3465,PYZBN,,KGAVF,
howF3466,PYZBP,,AGAVF,
howF3467,PYZBR,,AGQGF,
howF3468,PYZBX,,IGCCF,
howF3469,PYZBY,,AGCCF,
howF3470,PYZCC,,AGENF,
howF3471,PYZCG,,KGHYF,
howF3472,PYZCJ,,IGRRC,
howF3473,PYZCK,,IGRRF,
howF3474,PYZCM,,LGRRC,
howF3475,PYZCN,,LGRRF,
howF3476,PYZCQ,,IGEAF,
howF3477,PYZCR,,AGEAF,
howF3478,PYZCS,,LGLBD,PYZO3
howF3479,PYZCT,,LGLBF,
howF3480,PYZCY,,KGLBF,
howF3481,PYZD0,,AEMAG,PYZE0
howF3482,PYZD1,,AJSCG,PYZD8
howF3483,PYZD2,,BJSCG,PYZD9
howF3484,PYZD3,,BEMEG,PYZD6
howF3485,PYZD4,,BESCG,PYZD7
howF3486,PYZD5,,ALAMG,PYZE2
howF3487,PYZD6,,AEMKG,PYZE1
howF3488,PYZD7,,AASBG,PYZD2
howF3489,PYZD8,,AASBJ,PYZD3
howF3490,PYZDA,,KACBF,
howF3491,PYZDD,,IUKEF,
howF3492,PYZDF,,KHKEF,
howF3493,PYZDI,,KSTBF,
howF3494,PYZDK,,AEMKF,
howF3495,PYZDL,,HEMKF,
howF3496,PYZDP,,AGEMF,
howF3497,PYZDS,,KEMDC,
howF3498,PYZDT,,KEMDF,
howF3499,PYZDW,,AEMAF,
howF3500,PYZDY,,IEMEF,
howF3501,PYZE1,,IGENG,PYZE3
howF3502,PYZE4,,IUMCG,PYZE5
howF3503,PYZE5,,IGSCG,PYZE6
howF3504,PYZE6,,IGAVG,PYZE4
howF3505,PYZE7,,AUMCG,PYZE8
howF3506,PYZE8,,AGAVG,PYZE9
howF3507,PYZE9,,IJLCG,PYZE7
howF3508,PYZEA,,ISWEF,
howF3509,PYZEC,,IITEF,
howF3510,PYZED,,LEHID,PYZN2
howF3511,PYZEH,,IEUBC,
howF3512,PYZEI,,IEUBF,
howF3513,PYZEK,,IEULF,PYZO5
howF3514,PYZEO,,IESTF,PYZO6
howF3515,PYZET,,IEBOC,
howF3516,PYZEU,,IEBOF,
howF3517,PYZEW,,IEECF,
howF3518,PYZEX,,BEECF,
howF3519,PYZF0,,AGENG,PYZF1
howF3520,PYZF1,,AGSCG,PYZF2
howF3521,PYZF2,,KHGBG,PYZF0
howF3522,PYZF3,,AGEYG,PYZF5
howF3523,PYZF4,,IGEYG,PYZF3
howF3524,PYZF5,,IGEYJ,PYZF4
howF3525,PYZF6,,IGPSG,PYZF6
howF3526,PYZF7,,KGPSG,PYZF7
howF3527,PYZF8,,KASBJ,PYZF9
howF3528,PYZF9,,KASBG,PYZF8
howF3529,PYZFB,,IEEGC,
howF3530,PYZFE,,IKOEF,
howF3531,PYZFF,,IINDF,
howF3532,PYZFI,,AAPPF,
howF3533,PYZFJ,,LEEGM,PYZM2
howF3534,PYZFK,,LEEGN,PYZM3
howF3535,PYZFL,,AAUF,PYZM4
howF3536,PYZFM,,KGEED,PYZM6
howF3537,PYZFN,,LU1046234412,PYZM7
howF3538,PYZFO,,IGEEY,PYZM8
howF3539,PYZFP,,IGEED,PYZM5
howF3540,PYZFQ,,IGEEF,
howF3541,PYZFR,,IEDVD,PYZN4
howF3542,PYZFS,,IEDVA,PYZN3
howF3543,PYZFT,,IEDVF,PYZN6
howF3544,PYZFU,,IEDVC,PYZN7
howF3545,PYZFV,,LEDVA,PYZN5
howF3546,PYZFW,,LEEGA,PPYZN8
howF3547,PYZFX,,LUKED,PYZN9
howF3548,PYZFY,,IADMD,PYH3
howF3549,PYZFZ,,IADMA,PYZO0
howF3550,PYZG0,,IAPPG,PYZG1
howF3551,PYZG1,,IINDG,PYZG0
howF3552,PYZG3,,IEEGJ,PYZG4
howF3553,PYZGA,,LEEQD,PYZN0
howF3554,PYZGB,,LEEQF,PYZN1
howF3555,PYZGC,,LESCD,PYZM9
howF3556,PYZGD,,TADMA,PYZO2
howF3557,PYZGE,,IADMF,PYZO1
howF3558,PYZGF,,IHKEF,PYZO7
howF3559,PYZGG,,IINOD,PYZO9
howF3560,PYZGH,,IINOF,PYZP0
howF3561,PYZGI,,,
howF3562,PYZH0,,IEHIJ,PYZG5
howF3563,PYZH1,,IHGBJ,PYZG6
howF3564,PYZH3,,AGEMG,PYZH0
howF3565,PYZH4,,IAEYG,PYZH1
howF3566,PYZH5,,IAEYJ,PYZH2
howF3567,PYZH6,,IGCCG,PYZG7
howF3568,PYZH7,,IGEMG,PYZG9
howF3569,PYZH8,,IGRCG,PYZH5
howF3570,PYZH9,,IMIDG,PYZH7
howF3571,PYZI0,,AMIDG,PYZH6
howF3572,PYZI1,,IBRIG,PYZH3
howF3573,PYZI2,,ABRIG,PYZH4
howF3574,PYZI3,,TEMDJ,PYZH8
howF3575,PYZI4,,IASCG,PYZH9
howF3576,PYZI6,,IAARG,PYZI0
howF3577,PYZI7,,KGHYG,PYZI4
howF3578,PYZI8,,IGHYG,PYZI2
howF3579,PYZI9,,IGHYJ,PYZI3
howF3580,PYZJ0,,THGBJ,PYZI5
howF3581,PYZJ1,,TGHYJ,PYZI6
howF3582,PYZJ2,,BHKEG,PYZI7
howF3583,PYZJ3,,KGCBG,PYZJ1
howF3584,PYZJ4,,IGCBG,PYZJ0
howF3585,PYZJ5,,AGQGG,PYZI9
howF3586,PYZJ6,,IGQGG,PYZI8
howF3587,PYZJ7,,ICHOG,PYZJ2
howF3588,PYZJ8,,IACBG,PYZJ5
howF3589,PYZJ9,,KACBG,PYZJ6
howF3590,PYZK0,,IGEAG,PYZJ3
howF3591,PYZK1,,AGEAG,PYZJ4
howF3592,PYZK2,,ISTBG,PYZK0
howF3593,PYZK3,,KSTBG,PYZK1
howF3594,PYZK4,,KSTBJ,PYZK2
howF3595,PYZK5,,IGRRG,PYZJ7
howF3596,PYZK6,,IGRRJ,PYZJ8
howF3597,PYZK7,,LGRRG,PYZJ9
howF3598,PYZK8,,IALBG,PYZK3
howF3599,PYZL0,,IGAVF,PYZK6
howF3600,PYZL1,,IUDBF,PYZK7
howF3601,PYZL2,,KJAEG,PYZK5
howF3602,PYZL3,,AAUD,PYZL0
howF3603,PYZL4,,AAUA,PYZL1
howF3604,PYZL5,,,
howF3605,PYZL6,,,
howF3606,PYZL7,,AAAA,PYZL6
howF3607,PYZL8,,LJAEG,PYZK8
howF3608,PYZL9,,IPEQD,PYZ83
howF3609,PYZM0,,IGRCD,
howF3610,PYZM1,,LJAED,
howF3611,PYZM2,,KJAED,
howF3612,PYZM3,,IJAED,PYZ81
howF3613,PYZM4,,IAEYD,
howF3614,PYZM5,,IAEYA,
howF3615,PYZM6,,IASBA,
howF3616,PYZM7,,IASBD,PYZ94
howF3617,PYZM8,,IPEQG,PYZ38
howF3618,PYZM9,,IPEQA,PYZO4
howF3619,PYZN0,,IBRID,
howF3620,PYZN1,,IUSED,PYZ70
howF3621,PYZN2,,ISTBA,
howF3622,PYZN3,,ISTBD,
howF3623,PYZN4,,IEMKA,
howF3624,PYZN5,,IEMKD,PYZ69
howF3625,PYZN6,,IGEMD,
howF3626,PYZN7,,IEMDA,
